WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,Subject Notes,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,Estimates Start After
186,TUR,LUR,Türkiye,Unemployment rate,"Unemployment rate can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. The OECD harmonized unemployment rate gives the number of unemployed persons as a percentage of the labor force (the total number of people employed plus unemployed). [OECD Main Economic Indicators, OECD, monthly] As defined by the International Labour Organization, unemployed workers are those who are currently not working but are willing and able to work for pay, currently available to work, and have actively searched for work. [ILO, http://www.ilo.org/public/english/bureau/stat/res/index.htm]",Percent of total labor force,,Source: National Statistics Office. Data from Turkish Statistical Institute (TurkStat) Latest actual data: 2022 Employment type: National definition Primary domestic currency: Turkish lira Data last updated: 03/2023,7.2,7.2,7.6,7.51,7.407,6.946,7.716,8.131,8.701,8.575,7.998,7.66,7.944,8.368,8.013,7.109,6.124,6.318,6.373,7.155,5.997,7.804,9.764,9.925,9.688,9.213,8.725,8.897,9.849,12.95,11.035,8.983,8.316,8.878,9.897,10.316,10.915,10.918,10.907,13.731,13.147,11.96,10.466,11.028,10.536,10.53,10.524,10.524,10.524,2022
186,TUR,LE,Türkiye,Employment,"Employment can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. Persons who during a specified brief period such as one week or one day, (a) performed some work for wage or salary in cash or in kind, (b) had a formal attachment to their job but were temporarily not at work during the reference period, (c) performed some work for profit or family gain in cash or in kind, (d) were with an enterprise such as a business, farm or service but who were temporarily not at work during the reference period for any specific reason. [Current International Recommendations on Labour Statistics, 1988 Edition, ILO, Geneva, page 47]",Persons,Millions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,TUR,LP,Türkiye,Population,"For census purposes, the total population of the country consists of all persons falling within the scope of the census. In the broadest sense, the total may comprise either all usual residents of the country or all persons present in the country at the time of the census. [Principles and Recommendations for Population and Housing Censuses, Revision 1, paragraph 2.42]",Persons,Millions,Source: National Statistics Office. Data from Turkish Statistical Institute (TurkStat) Latest actual data: 2022 Primary domestic currency: Turkish lira Data last updated: 03/2023,45.272,46.314,47.382,48.461,49.532,50.582,51.606,52.607,53.588,54.554,55.511,56.457,57.394,58.328,59.259,60.184,61.106,62.023,62.912,63.818,64.73,65.603,66.402,67.187,68.01,68.861,69.73,70.586,71.517,72.561,73.723,74.724,75.627,76.668,77.696,78.741,79.815,80.811,82.004,83.155,83.614,84.68,85.28,86.268,87.237,88.19,89.123,90.035,90.926,2022
186,TUR,GGR,Türkiye,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government's net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",National currency,Billions,"Source: Ministry of Finance or Treasury Latest actual data: 2022 Notes: Gross debt follows the Maastricht definition of gross debt, and excludes other accounts payable. Fiscal assumptions: The basis for the projections is the IMF-defined fiscal balance, which excludes some revenue and expenditure items that are included in the authorities  headline balance. Reporting in calendar year: Yes Start/end months of reporting year: January/December GFS Manual used: Government Finance Statistics Manual (GFSM) 2001 Basis of recording: Accrual General government includes: Central Government; Local Government; Social Security Funds; Other;. Other includes Extra-Budgetary Funds, Revolving Funds and Unemployment Fund. General government budget follows the program definition. Valuation of public debt: Nominal value Instruments included in gross and net debt: Currency and Deposits; Securities Other than Shares; Loans Primary domestic currency: Turkish lira Data last updated: 03/2023",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,53.344,80.038,107.452,145.694,177.408,213.357,265.328,279.79,316.381,322.541,379.056,455.777,511.349,592.202,650.203,750.827,853.769,976.552,"1,158.57","1,334.94","1,456.63","1,975.29","3,962.70","6,101.14","8,516.24","10,919.59","13,435.43","16,472.38","20,394.52",2022
186,TUR,GGR_NGDP,Türkiye,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government's net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,See notes for:  General government revenue (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,31.106,32.369,29.674,30.856,30.438,31.363,33.343,31.518,31.551,32.05,32.463,32.441,32.334,32.477,31.642,31.937,32.505,31.163,30.823,30.961,28.854,27.25,26.406,27.627,27.906,28.043,28.044,28.005,28.272,2022
186,TUR,GGX,Türkiye,General government total expenditure,"Total expenditure consists of total expense and the net acquisition of nonfinancial assets. Note: Apart from being on an accrual basis, total expenditure differs from the GFSM 1986 definition of total expenditure in the sense that it also takes the disposals of nonfinancial assets into account.",National currency,Billions,"Source: Ministry of Finance or Treasury Latest actual data: 2022 Notes: Gross debt follows the Maastricht definition of gross debt, and excludes other accounts payable. Fiscal assumptions: The basis for the projections is the IMF-defined fiscal balance, which excludes some revenue and expenditure items that are included in the authorities  headline balance. Reporting in calendar year: Yes Start/end months of reporting year: January/December GFS Manual used: Government Finance Statistics Manual (GFSM) 2001 Basis of recording: Accrual General government includes: Central Government; Local Government; Social Security Funds; Other;. Other includes Extra-Budgetary Funds, Revolving Funds and Unemployment Fund. General government budget follows the program definition. Valuation of public debt: Nominal value Instruments included in gross and net debt: Currency and Deposits; Securities Other than Shares; Loans Primary domestic currency: Turkish lira Data last updated: 03/2023",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,67.698,108.89,148.513,181.446,201.431,218.452,270.783,296.892,342.853,381.306,418.775,465.354,540.091,618.792,679.437,780.414,915.175,"1,045.15","1,300.89","1,539.98","1,715.20","2,262.04","4,208.11","7,536.10","10,256.15","13,094.69","16,101.75","19,750.97","24,428.27",2022
186,TUR,GGX_NGDP,Türkiye,General government total expenditure,"Total expenditure consists of total expense and the net acquisition of nonfinancial assets. Note: Apart from being on an accrual basis, total expenditure differs from the GFSM 1986 definition of total expenditure in the sense that it also takes the disposals of nonfinancial assets into account.",Percent of GDP,,See notes for:  General government total expenditure (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,39.476,44.037,41.013,38.428,34.56,32.112,34.028,33.445,34.191,37.889,35.864,33.123,34.151,33.936,33.064,33.196,34.843,33.352,34.609,35.716,33.976,31.206,28.042,34.125,33.607,33.629,33.609,33.579,33.864,2022
186,TUR,GGXCNL,Türkiye,General government net lending/borrowing,"Net lending (+)/ borrowing (-) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (-) is also equal to net acquisition of financial assets minus net incurrence of liabilities.",National currency,Billions,"Source: Ministry of Finance or Treasury Latest actual data: 2022 Notes: Gross debt follows the Maastricht definition of gross debt, and excludes other accounts payable. Fiscal assumptions: The basis for the projections is the IMF-defined fiscal balance, which excludes some revenue and expenditure items that are included in the authorities  headline balance. Reporting in calendar year: Yes Start/end months of reporting year: January/December GFS Manual used: Government Finance Statistics Manual (GFSM) 2001 Basis of recording: Accrual General government includes: Central Government; Local Government; Social Security Funds; Other;. Other includes Extra-Budgetary Funds, Revolving Funds and Unemployment Fund. General government budget follows the program definition. Valuation of public debt: Nominal value Instruments included in gross and net debt: Currency and Deposits; Securities Other than Shares; Loans Primary domestic currency: Turkish lira Data last updated: 03/2023",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-14.354,-28.852,-41.061,-35.752,-24.023,-5.095,-5.455,-17.102,-26.472,-58.765,-39.719,-9.577,-28.742,-26.59,-29.234,-29.588,-61.406,-68.6,-142.32,-205.046,-258.563,-286.748,-245.408,"-1,434.95","-1,739.91","-2,175.10","-2,666.32","-3,278.60","-4,033.75",2022
186,TUR,GGXCNL_NGDP,Türkiye,General government net lending/borrowing,"Net lending (+)/ borrowing (-) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (-) is also equal to net acquisition of financial assets minus net incurrence of liabilities.",Percent of GDP,,See notes for:  General government net lending/borrowing (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-8.37,-11.668,-11.339,-7.572,-4.122,-0.749,-0.685,-1.926,-2.64,-5.839,-3.402,-0.682,-1.817,-1.458,-1.423,-1.259,-2.338,-2.189,-3.786,-4.756,-5.122,-3.956,-1.635,-6.498,-5.701,-5.586,-5.565,-5.574,-5.592,2022
186,TUR,GGSB,Türkiye,General government structural balance,"The structural budget balance refers to the general government cyclically adjusted balance adjusted for nonstructural elements beyond the economic cycle. These include temporary financial sector and asset price movements as well as one-off, or temporary, revenue or expenditure items. The cyclically adjusted balance is the fiscal balance adjusted for the effects of the economic cycle; see, for example, A. Fedelino. A. Ivanova and M. Horton ""Computing Cyclically Adjusted Balances and Automatic Stabilizers"" IMF Technical Guidance Note No. 5, http://www.imf.org/external/pubs/ft/tnm/2009/tnm0905.pdf.",National currency,Billions,"Source: Ministry of Finance or Treasury Latest actual data: 2022 Notes: Gross debt follows the Maastricht definition of gross debt, and excludes other accounts payable. Fiscal assumptions: The basis for the projections is the IMF-defined fiscal balance, which excludes some revenue and expenditure items that are included in the authorities  headline balance. Reporting in calendar year: Yes Start/end months of reporting year: January/December GFS Manual used: Government Finance Statistics Manual (GFSM) 2001 Basis of recording: Accrual General government includes: Central Government; Local Government; Social Security Funds; Other;. Other includes Extra-Budgetary Funds, Revolving Funds and Unemployment Fund. General government budget follows the program definition. Valuation of public debt: Nominal value Instruments included in gross and net debt: Currency and Deposits; Securities Other than Shares; Loans Primary domestic currency: Turkish lira Data last updated: 03/2023",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-15.765,-24.25,-37.038,-32.036,-28.374,-21.026,-22.159,-39.929,-44.446,-47.655,-36.354,-19.991,-38.491,-49.355,-46.407,-53.646,-83.222,-109.33,-198.481,-270.218,-263.614,-373.611,-457.11,"-1,229.75","-1,833.18","-2,516.03","-3,014.39","-3,677.89","-4,520.94",2022
186,TUR,GGSB_NPGDP,Türkiye,General government structural balance,"The structural budget balance refers to the general government cyclically adjusted balance adjusted for nonstructural elements beyond the economic cycle. These include temporary financial sector and asset price movements as well as one-off, or temporary, revenue or expenditure items. The cyclically adjusted balance is the fiscal balance adjusted for the effects of the economic cycle; see, for example, A. Fedelino. A. Ivanova and M. Horton ""Computing Cyclically Adjusted Balances and Automatic Stabilizers"" IMF Technical Guidance Note No. 5, http://www.imf.org/external/pubs/ft/tnm/2009/tnm0905.pdf.",Percent of potential GDP,,See notes for:  General government structural balance (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-9.51,-9.317,-9.942,-6.61,-4.891,-3.178,-2.895,-4.696,-4.498,-4.407,-2.999,-1.441,-2.428,-2.752,-2.271,-2.306,-3.149,-3.566,-5.337,-6.135,-4.99,-5.23,-3.12,-5.677,-6.128,-6.562,-6.357,-6.285,-6.269,2022
186,TUR,GGXONLB,Türkiye,General government primary net lending/borrowing,Primary net lending/borrowing is net lending (+)/borrowing (-) plus net interest payable/paid (interest expense minus interest revenue).,National currency,Billions,"Source: Ministry of Finance or Treasury Latest actual data: 2022 Notes: Gross debt follows the Maastricht definition of gross debt, and excludes other accounts payable. Fiscal assumptions: The basis for the projections is the IMF-defined fiscal balance, which excludes some revenue and expenditure items that are included in the authorities  headline balance. Reporting in calendar year: Yes Start/end months of reporting year: January/December GFS Manual used: Government Finance Statistics Manual (GFSM) 2001 Basis of recording: Accrual General government includes: Central Government; Local Government; Social Security Funds; Other;. Other includes Extra-Budgetary Funds, Revolving Funds and Unemployment Fund. General government budget follows the program definition. Valuation of public debt: Nominal value Instruments included in gross and net debt: Currency and Deposits; Securities Other than Shares; Loans Primary domestic currency: Turkish lira Data last updated: 03/2023",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6.394,11.347,8.187,19.57,26.876,29.48,32.766,23.383,14.708,-15.47,0.67,25.356,10.484,14.842,11.018,13.701,-25.608,-27.1,-85.277,-123.54,-161.588,-165.382,-58.419,-973.16,-852.436,-853.765,-951.878,"-1,167.18","-1,458.02",2022
186,TUR,GGXONLB_NGDP,Türkiye,General government primary net lending/borrowing,Primary net lending/borrowing is net lending (+)/borrowing (-) plus net interest payable/paid (interest expense minus interest revenue).,Percent of GDP,,See notes for:  General government primary net lending/borrowing (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.728,4.589,2.261,4.145,4.611,4.334,4.118,2.634,1.467,-1.537,0.057,1.805,0.663,0.814,0.536,0.583,-0.975,-0.865,-2.269,-2.865,-3.201,-2.282,-0.389,-4.407,-2.793,-2.193,-1.987,-1.984,-2.021,2022
186,TUR,GGXWDN,Türkiye,General government net debt,"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",National currency,Billions,"Source: Ministry of Finance or Treasury Latest actual data: 2022 Notes: Gross debt follows the Maastricht definition of gross debt, and excludes other accounts payable. Fiscal assumptions: The basis for the projections is the IMF-defined fiscal balance, which excludes some revenue and expenditure items that are included in the authorities  headline balance. Reporting in calendar year: Yes Start/end months of reporting year: January/December GFS Manual used: Government Finance Statistics Manual (GFSM) 2001 Basis of recording: Accrual General government includes: Central Government; Local Government; Social Security Funds; Other;. Other includes Extra-Budgetary Funds, Revolving Funds and Unemployment Fund. General government budget follows the program definition. Valuation of public debt: Nominal value Instruments included in gross and net debt: Currency and Deposits; Securities Other than Shares; Loans Primary domestic currency: Turkish lira Data last updated: 03/2023",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4.564,9.342,17.162,31.431,65.383,79.852,178.415,236.836,272.422,297.75,295.214,295.242,280.494,321.551,374.096,404.792,433.811,431.191,469.594,487.157,536.968,611.337,693.025,902.681,"1,097.05","1,519.85","2,442.62","3,641.09","6,063.08","9,040.78","11,725.65","15,209.37","18,812.02","23,400.08",2022
186,TUR,GGXWDN_NGDP,Türkiye,General government net debt,"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,See notes for:  General government net debt (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,42.681,45.908,43.202,43.688,60.893,46.562,72.155,65.404,57.696,51.085,43.396,37.102,31.597,32.067,37.173,34.667,30.878,27.265,25.753,23.707,22.841,23.275,22.115,24.015,25.443,30.107,33.697,24.263,27.455,29.625,30.113,31.747,31.982,32.438,2022
186,TUR,GGXWDG,Türkiye,General government gross debt,"Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).",National currency,Billions,"Source: Ministry of Finance or Treasury Latest actual data: 2022 Notes: Gross debt follows the Maastricht definition of gross debt, and excludes other accounts payable. Fiscal assumptions: The basis for the projections is the IMF-defined fiscal balance, which excludes some revenue and expenditure items that are included in the authorities  headline balance. Reporting in calendar year: Yes Start/end months of reporting year: January/December GFS Manual used: Government Finance Statistics Manual (GFSM) 2001 Basis of recording: Accrual General government includes: Central Government; Local Government; Social Security Funds; Other;. Other includes Extra-Budgetary Funds, Revolving Funds and Unemployment Fund. General government budget follows the program definition. Valuation of public debt: Nominal value Instruments included in gross and net debt: Currency and Deposits; Securities Other than Shares; Loans Primary domestic currency: Turkish lira Data last updated: 03/2023",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,88.008,186.708,258.93,307.665,333.148,341.471,351.927,335.19,378.522,437.142,463.647,507.337,512.299,566.455,584.294,642.448,733.323,875.605,"1,130.09","1,406.42","2,001.64","3,030.24","4,678.77","7,731.37","11,189.21","14,665.87","18,600.80","23,790.83","30,483.86",2022
186,TUR,GGXWDG_NGDP,Türkiye,General government gross debt,"Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).",Percent of GDP,,See notes for:  General government gross debt (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,51.318,75.509,71.506,65.16,57.158,50.196,44.225,37.759,37.748,43.437,39.707,36.111,32.394,31.065,28.434,27.327,27.92,27.942,30.065,32.619,39.65,41.803,31.178,35.009,36.665,37.663,38.826,40.447,42.258,2022
186,TUR,NGDP_FY,Türkiye,"Gross domestic product corresponding to fiscal year, current prices","Gross domestic product corresponding to fiscal year is the country's GDP based on the same period during the year as their fiscal data. In the case of countries whose fiscal data are based on a fiscal calendar (e.g., July to June), this series would be the country's GDP over that same period. For countries whose fiscal data are based on a calendar year (i.e., January to December), this series will be the same as their GDP in current prices.",National currency,Billions,"Source: Ministry of Finance or Treasury Latest actual data: 2022 Notes: Gross debt follows the Maastricht definition of gross debt, and excludes other accounts payable. Fiscal assumptions: The basis for the projections is the IMF-defined fiscal balance, which excludes some revenue and expenditure items that are included in the authorities  headline balance. Reporting in calendar year: Yes Start/end months of reporting year: January/December GFS Manual used: Government Finance Statistics Manual (GFSM) 2001 Basis of recording: Accrual General government includes: Central Government; Local Government; Social Security Funds; Other;. Other includes Extra-Budgetary Funds, Revolving Funds and Unemployment Fund. General government budget follows the program definition. Valuation of public debt: Nominal value Instruments included in gross and net debt: Currency and Deposits; Securities Other than Shares; Loans Primary domestic currency: Turkish lira Data last updated: 03/2023",0.007,0.011,0.014,0.019,0.03,0.048,0.07,0.103,0.178,0.313,0.541,0.868,1.506,2.73,5.329,10.694,20.35,39.724,71.945,107.374,171.494,247.266,362.11,472.172,582.853,680.276,795.757,887.714,"1,002.76","1,006.37","1,167.66","1,404.93","1,581.48","1,823.43","2,054.90","2,350.94","2,626.56","3,133.70","3,758.77","4,311.73","5,048.22","7,248.79","15,006.57","22,083.74","30,517.68","38,939.26","47,908.52","58,820.16","72,137.09",2022
186,TUR,BCA,Türkiye,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",U.S. dollars,Billions,"Source: Central Bank. Central Bank of the Republic of Türkiye Latest actual data: 2022 BOP Manual used: Balance of Payments and International Investment Position Manual, sixth edition (BPM6) Primary domestic currency: Turkish lira Data last updated: 03/2023",-3.09,-1.901,-0.952,-1.923,-1.439,-1.013,-1.465,-0.806,1.596,0.961,-2.625,0.909,-0.974,-6.433,2.631,-2.339,-2.437,-2.638,2,-0.925,-9.92,3.76,-0.626,-7.554,-14.198,-20.98,-31.168,-36.949,-39.425,-11.358,-44.616,-74.402,-47.278,-55.092,-38.02,-26.625,-26.668,-39.955,-20.151,10.796,-31.888,-7.232,-48.726,-40.74,-34.536,-28.536,-27.249,-27.782,-27.812,2022
186,TUR,BCA_NGDPD,Türkiye,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-3.198,-1.942,-1.071,-2.263,-1.741,-1.091,-1.432,-0.678,1.276,0.651,-1.265,0.436,-0.444,-2.588,1.467,-1.001,-0.973,-1.007,0.725,-0.361,-3.616,1.859,-0.261,-2.4,-3.47,-4.145,-5.615,-5.43,-5.115,-1.751,-5.745,-8.873,-5.372,-5.754,-4.051,-3.081,-3.068,-4.652,-2.584,1.422,-4.428,-0.885,-5.381,-3.958,-3.177,-2.49,-2.252,-2.183,-2.084,2022
112,GBR,NGDP_R,United Kingdom,"Gross domestic product, constant prices","Expressed in billions of national currency units; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]",National currency,Billions,"Source: National Statistics Office Latest actual data: 2022 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2019 Chain-weighted: Yes, from before 1980 Primary domestic currency: British pound Data last updated: 03/2023","1,008.59",999.157,"1,016.03","1,055.31","1,075.38","1,115.47","1,144.19","1,203.77","1,266.15","1,293.51","1,301.77","1,279.82","1,280.21","1,307.16","1,352.63","1,381.23","1,407.58","1,471.26","1,517.72","1,563.46","1,627.45","1,662.56","1,692.00","1,744.84","1,785.76","1,833.41","1,873.02","1,921.03","1,918.06","1,831.55","1,876.06","1,896.09","1,923.55","1,958.56","2,021.23","2,069.60","2,114.41","2,166.07","2,203.01","2,238.35","1,991.44","2,142.74","2,229.42","2,223.83","2,245.02","2,293.81","2,339.89","2,381.19","2,417.56",2022
112,GBR,NGDP_RPCH,United Kingdom,"Gross domestic product, constant prices","Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]",Percent change,,"See notes for:  Gross domestic product, constant prices (National currency).",-2.234,-0.936,1.689,3.865,1.902,3.728,2.575,5.207,5.182,2.161,0.638,-1.686,0.03,2.105,3.479,2.115,1.908,4.524,3.157,3.014,4.093,2.157,1.771,3.123,2.345,2.668,2.16,2.563,-0.154,-4.51,2.43,1.068,1.448,1.82,3.2,2.393,2.165,2.444,1.705,1.604,-11.031,7.597,4.045,-0.251,0.953,2.173,2.009,1.765,1.528,2022
112,GBR,NGDP,United Kingdom,"Gross domestic product, current prices","Expressed in billions of national currency units. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]",National currency,Billions,"Source: National Statistics Office Latest actual data: 2022 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2019 Chain-weighted: Yes, from before 1980 Primary domestic currency: British pound Data last updated: 03/2023",260.036,290.262,319.63,351.406,377.961,414.665,446.703,497.009,556.06,615.151,671.439,706.665,731.793,770.871,811.916,853.077,911.258,953.952,999.326,"1,044.15","1,101.14","1,145.32","1,191.52","1,259.68","1,323.42","1,399.64","1,472.84","1,545.79","1,594.74","1,551.88","1,612.38","1,664.21","1,713.24","1,782.30","1,862.83","1,921.00","1,999.46","2,085.01","2,157.41","2,238.35","2,109.59","2,270.25","2,482.13","2,600.45","2,706.98","2,819.25","2,934.21","3,046.08","3,155.88",2022
112,GBR,NGDPD,United Kingdom,"Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",604.85,588.508,559.452,533.014,504.994,537.245,655.186,814.43,990.377,"1,008.48","1,198.17","1,250.01","1,291.21","1,156.69","1,243.44","1,346.45","1,423.07","1,562.14","1,655.22","1,689.71","1,669.28","1,649.08","1,788.66","2,058.49","2,424.05","2,547.67","2,713.73","3,094.01","2,962.50","2,426.29","2,493.84","2,667.32","2,706.82","2,788.13","3,066.82","2,935.51","2,709.68","2,685.64","2,881.85","2,858.73","2,706.54","3,123.23","3,070.60","3,158.94","3,375.22","3,573.61","3,792.71","4,015.52","4,245.42",2022
112,GBR,PPPGDP,United Kingdom,"Gross domestic product, current prices","These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.   For further information see Box 1.1 in the October 2020 World Economic Outlook, ""Revised Purchasing Power Parity Weights"" in the July 2014 WEO Update, Box A2 in the April 2004 World Economic Outlook, Box A1 in the May 2000 World Economic Outlook, and Annex IV in the May 1993 World Economic Outlook for summaries of the revised PPP-based weights; and Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth. See also Anne Marie Gulde and Marianne Schulze-Ghattas, Purchasing Power Parity Based Weights for the World Economic Outlook, in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.",Purchasing power parity; international dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",539.593,585.116,631.764,681.88,719.929,770.381,806.129,869.081,946.349,"1,004.71","1,048.97","1,066.16","1,090.79","1,140.14","1,205.01","1,256.29","1,303.70","1,386.18","1,446.04","1,510.61","1,608.06","1,679.76","1,736.15","1,825.71","1,918.68","2,031.65","2,139.59","2,253.74","2,293.41","2,204.00","2,284.70","2,357.07","2,441.79","2,563.54","2,667.11","2,774.54","2,903.36","3,056.60","3,183.46","3,292.55","2,967.58","3,336.47","3,714.64","3,846.93","3,969.61","4,132.95","4,294.50","4,449.71","4,602.83",2022
